Chromosome	Gene name	TSS
17	AKAP1	57114489
17	AKAP1	57116133
17	AC007114.2	57096425
17	AC003950.1	57213300
17	AC091181.2	57255855
17	MSI2	57255851
17	MSI2	57256523
17	MSI2	57256543
17	MSI2	57256740
17	MSI2	57256743
17	MSI2	57256759
17	MSI2	57256774
17	MSI2	57256782
17	MSI2	57257013
17	MSI2	57257018
17	MSI2	57257042
17	MSI2	57257098
17	MSI2	57257124
17	MSI2	57262115
17	MSI2	57262151
17	MSI2	57285844
17	MSI2	57294685
17	MSI2	57406812
17	MSI2	57440690
17	MSI2	57444487
17	MSI2	57487061
17	MSI2	57524309
17	MSI2	57529676
17	MSI2	57596903
17	MSI2	57625572
17	MSI2	57626915
17	MSI2	57652099
17	MSI2	57671474
17	MSI2	57674972
17	AC091181.1	57277920
17	AC015883.1	57448218
17	AC007431.2	57523597
17	AC007431.3	57531769
17	AC007431.1	57608412
17	RN7SL449P	57618108
17	RNU7-134P	57685592
17	CCDC182	57745299
17	AC015845.2	57834609
17	AC015845.2	57834749
17	RN7SKP94	57789449
17	MRPS23	57850044
17	MRPS23	57850056
17	MRPS23	57849997
17	CUEDC1	57955412
17	CUEDC1	57871365
17	CUEDC1	57892688
17	CUEDC1	57867305
17	CUEDC1	57867630
17	CUEDC1	57868465
17	CUEDC1	57866857
17	CUEDC1	57869938
17	CUEDC1	57872670
17	CUEDC1	57867415
17	CUEDC1	57903389
17	CUEDC1	57955257
17	CUEDC1	57885837
17	AC015845.1	57912333
17	AC015845.1	57912364
17	AC015813.4	57955965
17	VEZF1	57982864
17	VEZF1	57988254
17	VEZF1	57985348
17	VEZF1	57988259
17	AC015813.7	57988180
17	AC015813.2	58005253
17	AC015813.2	58007246
17	AC015813.1	57991521
17	AC015813.1	57993479
17	AC015813.1	57994850
17	SRSF1	58007246
17	SRSF1	58007261
17	SRSF1	58005134
17	SRSF1	58006405
17	SRSF1	58007232
17	SRSF1	58007273
17	SRSF1	58007346
17	AC015813.5	58006674
17	AC015813.8	58060739
17	AC015813.3	58083204
17	DYNLL2	58083419
17	AC015813.6	58095672
17	OR4D1	58148449
17	OR4D1	58155133
17	MSX2P1	58157028
17	OR4D2	58166982
17	OR4D2	58169401
17	EPX	58192726
17	AC005962.1	58203003
17	MKS1	58211715
17	MKS1	58219245
17	MKS1	58219255
17	MKS1	58219605
17	MKS1	58219236
17	MKS1	58206780
17	MKS1	58214379
17	MKS1	58211120
17	MKS1	58216165
17	MKS1	58219253
17	MKS1	58219230
17	LPO	58218548
17	LPO	58238584
17	LPO	58238591
17	LPO	58238671
17	LPO	58238701
17	LPO	58238715
17	LPO	58249098
17	LPO	58252182
17	LPO	58238426
17	AC005962.2	58219375
17	AC005962.2	58219376
17	AC004687.3	58247385
17	MPO	58280935
17	MPO	58273492
17	MPO	58278119
17	MPO	58279399
17	MPO	58280687
17	TSPOAP1	58305388
17	TSPOAP1	58306357
17	TSPOAP1	58328760
17	TSPOAP1	58312216
17	TSPOAP1	58306867
17	TSPOAP1	58328795
17	TSPOAP1	58306429
17	TSPOAP1	58310740
17	TSPOAP1	58308591
17	TSPOAP1	58311988
17	TSPOAP1	58322721
17	TSPOAP1-AS1	58324472
17	TSPOAP1-AS1	58325450
17	TSPOAP1-AS1	58325576
17	TSPOAP1-AS1	58328938
17	TSPOAP1-AS1	58329015
17	TSPOAP1-AS1	58329605
17	TSPOAP1-AS1	58337203
17	TSPOAP1-AS1	58337215
17	TSPOAP1-AS1	58337246
17	TSPOAP1-AS1	58337308
17	TSPOAP1-AS1	58337336
17	TSPOAP1-AS1	58337349
17	TSPOAP1-AS1	58337358
17	AC004687.1	58332508
17	MIR142	58331318
17	MIR4736	58336022
17	SUPT4H1	58352167
17	SUPT4H1	58352201
17	SUPT4H1	58352423
17	SUPT4H1	58347611
17	SUPT4H1	58351661
17	SUPT4H1	58353093
17	SUPT4H1	58352136
17	AC004687.2	58417595
17	RNF43	58417534
17	RNF43	58415641
17	RNF43	58417533
17	RNF43	58417582
17	RNF43	58402721
17	RNF43	58417085
17	RNF43	58363592
17	RNF43	58417595
17	HSF5	58488408
17	SETP3	58476950
17	MTMR4	58517851
17	MTMR4	58517905
17	MTMR4	58492738
17	MTMR4	58511511
17	MTMR4	58517855
17	MTMR4	58508876
17	MTMR4	58514624
17	MTMR4	58517839
17	MTMR4	58514036
17	SEPTIN4-AS1	58519837
17	SEPTIN4-AS1	58525460
17	SEPTIN4-AS1	58525669
17	SEPTIN4	58527981
17	SEPTIN4	58544328
17	SEPTIN4	58532050
17	SEPTIN4	58528030
17	SEPTIN4	58529203
17	SEPTIN4	58529279
17	SEPTIN4	58529350
17	SEPTIN4	58529351
17	SEPTIN4	58540818
17	SEPTIN4	58529303
17	SEPTIN4	58532046
17	SEPTIN4	58529313
17	SEPTIN4	58532054
17	SEPTIN4	58532066
17	SEPTIN4	58532065
17	SEPTIN4	58528569
17	SEPTIN4	58532075
17	SEPTIN4	58544326
17	SEPTIN4	58532037
17	SEPTIN4	58539158
17	SEPTIN4	58527998
17	SEPTIN4	58528013
17	SEPTIN4	58532286
17	SEPTIN4	58531642
17	SEPTIN4	58531941
17	SEPTIN4	58531524
17	SEPTIN4	58544368
17	SEPTIN4	58527144
17	TEX14	58692055
17	TEX14	58564258
17	TEX14	58692023
17	TEX14	58692045
17	TEX14	58573251
17	U3	58631836
17	IGBP1P2	58692018
17	RNU1-108P	58666697
17	AC011195.1	58675286
17	RNU1-52P	58677737
17	RNVU1-34	58679690
17	RAD51C	58692573
17	RAD51C	58692602
17	RAD51C	58692576
17	RAD51C	58692606
17	RAD51C	58692615
17	RAD51C	58692628
17	RAD51C	58692663
17	RAD51C	58694990
17	RAD51C	58695050
17	RAD51C	58695148
17	RAD51C	58709639
17	RAD51C	58709819
17	RAD51C	58709859
17	RAD51C	58732332
17	AC025521.1	58747055
17	PPM1E	58755854
17	Metazoa_SRP	58785608
17	RNU6-518P	58835899
17	AC100832.1	58897776
17	Metazoa_SRP	58951185
17	AC100832.2	58965952
17	TRIM37	59015617
17	TRIM37	59012407
17	TRIM37	59106921
17	TRIM37	59106740
17	TRIM37	59106880
17	TRIM37	59106826
17	TRIM37	59081162
17	TRIM37	59079807
17	TRIM37	59106715
17	TRIM37	59106459
17	TRIM37	59106664
17	TRIM37	59106711
17	TRIM37	59106468
17	TRIM37	59106461
17	RN7SL716P	59059226
17	AC099850.1	59106598
17	SKA2	59155186
17	SKA2	59155184
17	SKA2	59155182
17	SKA2	59155260
17	SKA2	59155248
17	SKA2	59155194
17	SKA2	59155174
17	SKA2	59155177
17	SKA2	59151801
17	RNU2-58P	59129458
17	MIR454	59137872
17	MIR301A	59151221
17	PRR11	59155732
17	PRR11	59155745
17	PRR11	59155746
17	PRR11	59155753
17	PRR11	59155757
17	PRR11	59197553
17	SPDYE22P	59181787
17	AC099850.2	59197566
17	AC099850.3	59203829
17	SMG8	59209400
17	SMG8	59209867
17	SMG8	59210035
17	SMG8	59210022
17	SMG8	59211423
17	SMG8	59211722
17	GDPD1	59220467
17	GDPD1	59220511
17	GDPD1	59220522
17	GDPD1	59220530
17	GDPD1	59220562
17	GDPD1	59220682
17	GDPD1	59267044
17	Y_RNA	59260748
17	SNRPGP17	59281130
17	YPEL2	59331655
17	YPEL2	59331689
17	YPEL2	59331721
17	YPEL2	59345156
17	YPEL2	59353311
17	YPEL2	59388840
17	AC091059.2	59362665
17	MIR4729	59366083
17	AC091059.1	59403303
17	LINC01476	59526872
17	LINC01476	59526946
17	LINC01476	59526857
17	LINC01476	59526750
17	LINC01476	59526851
17	LINC01476	59526860
17	LINC01476	59526649
17	LINC01476	59526856
17	RNU4-13P	59537499
17	DHX40	59565610
17	DHX40	59565558
17	DHX40	59565611
17	DHX40	59565612
17	DHX40	59565613
17	DHX40	59565623
17	DHX40	59577266
17	DHX40	59587921
17	DHX40	59599374
17	DHX40	59603287
17	AC091271.1	59619714
17	CLTC	59619858
17	CLTC	59619895
17	CLTC	59619924
17	CLTC	59619932
17	CLTC	59619943
17	CLTC	59647646
17	CLTC	59648240
17	CLTC	59655961
17	CLTC	59664690
17	CLTC	59670982
17	CLTC	59683714
17	CLTC	59683906
17	CLTC	59685117
17	CLTC	59689156
17	CLTC	59619689
17	PTRH2	59707415
17	PTRH2	59707430
17	PTRH2	59707626
17	PTRH2	59701425
17	PTRH2	59707440
17	VMP1	59707192
17	VMP1	59707654
17	VMP1	59707648
17	VMP1	59707650
17	VMP1	59707651
17	VMP1	59707664
17	VMP1	59707671
17	VMP1	59707696
17	VMP1	59707706
17	VMP1	59707718
17	VMP1	59729715
17	VMP1	59735338
17	VMP1	59773754
17	VMP1	59837628
17	VMP1	59837855
17	VMP1	59837931
17	VMP1	59837951
17	AC040904.1	59784813
17	MIR21	59841266
17	RNU6-450P	59847544
17	TUBD1	59892715
17	TUBD1	59892920
17	TUBD1	59892858
17	TUBD1	59891003
17	TUBD1	59892893
17	TUBD1	59892941
17	TUBD1	59881148
17	TUBD1	59878762
17	TUBD1	59892899
17	TUBD1	59892935
17	TUBD1	59892943
17	TUBD1	59892945
17	NDUFB8P2	59885015
17	RPS6KB1	59893086
17	RPS6KB1	59893126
17	RPS6KB1	59893130
17	RPS6KB1	59893138
17	RPS6KB1	59893145
17	RPS6KB1	59893121
17	RPS6KB1	59906988
17	RPS6KB1	59931320
17	RPS6KB1	59934145
17	RPS6KB1	59945191
17	RPS6KB1	59947578
17	RPS6KB1	59893046
17	RPS29P21	59912197
17	AC005702.1	59940908
17	RNFT1	59964740
17	RNFT1	59964734
17	RNFT1	59964761
17	RNFT1	59958637
17	RNFT1	59962599
17	RNFT1	59962966
17	RNFT1	59964712
17	RNFT1	59964737
17	TBC1D3P1-DHX40P1	60018975
17	RNFT1-DT	59964832
17	RNFT1-DT	59965096
17	DHX40P1	60002384
17	TBC1D3P1	60017498
17	AC005702.5	60019149
17	AC005702.4	60021072
17	AC005702.3	60025859
17	HEATR6	60078921
17	HEATR6	60048316
17	HEATR6	60055598
17	HEATR6	60076185
17	HEATR6	60078912
17	HEATR6	60078922
17	MIR4737	60043105
17	AC005702.2	60064782
17	AC025048.4	60079309
17	WFDC21P	60088256
17	WFDC21P	60088257
17	WFDC21P	60088293
17	WFDC21P	60091885
17	WFDC21P	60088315
17	WFDC21P	60088313
17	WFDC21P	60088467
17	WFDC21P	60085401
17	WFDC21P	60088286
17	AC025048.6	60102919
17	AC025048.6	60102662
17	AC025048.3	60120687
17	AC025048.2	60135700
17	AC025048.2	60134998
17	AC025048.2	60135644
17	AC025048.2	60135719
17	AC025048.2	60135704
17	AC025048.2	60135667
17	AC025048.2	60135680
17	AC025048.2	60135713
17	AC025048.2	60135743
17	AC025048.2	60135693
17	AC025048.2	60135659
17	AC025048.2	60135682
17	AC025048.2	60135668
17	AC025048.2	60135708
17	AC025048.2	60135525
17	AC025048.2	60135683
17	AC025048.5	60125474
17	AC025048.7	60135039
17	AC025048.1	60140081
17	CA4	60149973
17	CA4	60149942
17	CA4	60157732
17	CA4	60158108
17	USP32	60392133
17	USP32	60256700
17	USP32	60181673
17	USP32	60185933
17	USP32	60208813
17	USP32	60392408
17	USP32	60226063
17	USP32	60226149
17	USP32	60226231
17	USP32	60392230
17	USP32	60391975
17	USP32	60422470
17	USP32	60391928
17	USP32	60305228
17	USP32	60422337
17	SCARNA20	60231646
17	RPL32P32	60245647
17	SEPTIN7P12	60256720
17	H3P42	60315834
17	C17orf64	60392429
17	C17orf64	60421742
17	C17orf64	60422489
17	C17orf64	60422535
17	RPL12P38	60435996
17	RPL12P38	60434212
17	APPBP2	60526242
17	APPBP2	60526132
17	APPBP2	60465161
17	APPBP2	60526098
17	APPBP2	60525938
17	APPBP2	60526123
17	AC011921.3	60513190
17	AC011921.1	60526293
17	AC011921.1	60526299
17	AC011921.1	60526304
17	AC011921.2	60562161
17	LINC01999	60564547
17	RPSAP66	60565671
17	PPM1D	60600193
17	PPM1D	60600269
17	PPM1D	60604594
17	PPM1D	60600183
17	RNU6-623P	60662437
17	BCAS3	60677453
17	BCAS3	60677848
17	BCAS3	60677852
17	BCAS3	60677857
17	BCAS3	60677866
17	BCAS3	60677868
17	BCAS3	60677851
17	BCAS3	60677879
17	BCAS3	60677887
17	BCAS3	60677889
17	BCAS3	60677892
17	BCAS3	60679458
17	BCAS3	60886383
17	BCAS3	60887050
17	BCAS3	60887239
17	BCAS3	60887279
17	BCAS3	60889761
17	BCAS3	60986857
17	BCAS3	61002557
17	BCAS3	61016962
17	BCAS3	61016964
17	BCAS3	61078441
17	BCAS3	61084505
17	BCAS3	61157456
17	BCAS3	61159362
17	BCAS3	61245216
17	BCAS3	61245260
17	BCAS3	61377830
17	BCAS3	61388276
17	BCAS3	60677855
17	RN7SL606P	60696313
17	AC110602.1	60727482
17	Y_RNA	60749046
17	KRT18P61	60810165
17	HMGN1P28	60851382
17	RN7SL448P	60899891
17	AC005884.1	61070122
17	AC005884.2	61070356
17	RPL23AP74	61069871
17	AC005856.1	61135969
17	AC005746.3	61355155
17	AC005746.2	61400243
17	AC005746.1	61382785
17	AC005746.1	61383401
17	TBX2-AS1	61394062
17	TBX2-AS1	61399606
17	TBX2-AS1	61395447
17	TBX2-AS1	61399370
17	TBX2-AS1	61399588
17	TBX2-AS1	61411555
17	TBX2	61399843
17	TBX2	61399910
17	TBX2	61400365
17	TBX2	61408722
17	LINC02875	61411751
17	TBX4	61452404
17	TBX4	61452422
17	TBX4	61456446
17	TBX4	61456464
17	TBX4	61464214
17	TBX4	61465793
17	TBX4	61478351
17	TBX4	61478363
17	AC005901.1	61463384
17	NACA2	61591219
17	BRIP1	61863528
17	BRIP1	61861539
17	BRIP1	61776480
17	BRIP1	61780277
17	BRIP1	61793673
17	BRIP1	61863344
17	INTS2	61928016
17	INTS2	61927982
17	INTS2	61885005
17	INTS2	61885290
17	INTS2	61894186
17	INTS2	61927977
17	INTS2	61927426
17	INTS2	61927105
17	Y_RNA	61874182
17	MED13	62065278
17	MED13	61955763
17	MED13	62030000
17	MED13	62031489
17	MED13	62033825
17	MED13	62032473
17	AC018628.1	62007518
17	RN7SL800P	62006016
17	AC018628.2	62035944
17	Y_RNA	62036833
17	Y_RNA	62122320
17	POLRMTP1	62140639
17	AC053481.3	62247153
17	AC053481.4	62260634
17	TBC1D3P2	62275627
17	TBC1D3P2	62274115
17	TBC1D3P2	62275655
17	AC053481.2	62297026
17	AC053481.1	62319884
17	EFCAB3	62343941
17	EFCAB3	62355864
17	EFCAB3	62380553
17	EFCAB3	62380556
17	EFCAB3	62380583
17	EFCAB3	62370218
17	AC008026.2	62381668
17	RNU7-52P	62383104
17	RPS23P7	62397397
17	METTL2A	62423897
17	METTL2A	62423875
17	METTL2A	62434861
17	METTL2A	62423891
17	TLK2	62458658
17	TLK2	62470933
17	TLK2	62470942
17	TLK2	62470959
17	TLK2	62477839
17	TLK2	62478066
17	TLK2	62478825
17	TLK2	62479025
17	TLK2	62479150
17	TLK2	62479246
17	TLK2	62481121
17	TLK2	62552305
17	TLK2	62553444
17	TLK2	62572847
17	TLK2	62585596
17	TLK2	62600278
17	TLK2	62606096
17	TLK2	62611946
17	AC008026.1	62516767
17	AC008026.3	62549726
17	AC080038.2	62626031
17	AC080038.1	62627590
17	MRC2	62627670
17	MRC2	62627685
17	MRC2	62676394
17	MRC2	62680631
17	MRC2	62681453
17	MRC2	62681458
17	MRC2	62688858
17	Y_RNA	62661725
17	AC080038.3	62681354
17	RNU6-446P	62683905
17	AC005821.1	62699244
17	AC005821.1	62706206
17	AC005821.1	62706234
17	AC005821.1	62706333
17	AC005821.1	62706228
17	AC005821.1	62704551
17	AC005821.1	62706336
17	MARCHF10	62703432
17	MARCHF10	62736517
17	MARCHF10	62744514
17	MARCHF10	62806653
17	MARCHF10	62808314
17	MARCHF10	62808344
17	MARCHF10	62808290
17	MARCHF10	62759991
17	MARCHF10	62808325
17	MARCHF10	62806640
17	AC005821.2	62789109
17	MARCHF10-DT	62808500
17	PRELID3BP3	62841101
17	AC005972.3	62966583
17	AC005972.3	62968549
17	MIR633	62944215
17	TRMT112P3	62951188
17	AC005972.1	62978841
17	AC005972.2	63005152
17	TANC2	63009556
17	TANC2	63009560
17	TANC2	63073945
17	TANC2	63073959
17	TANC2	63148228
17	TANC2	63193994
17	TANC2	63355055
17	TANC2	63388692
17	TANC2	63395743
17	TANC2	63413171
17	AC006270.2	63089197
17	AC006270.1	63130947
17	DNAJB6P8	63182166
17	AC015923.1	63197785
17	AC015923.1	63339053
17	AC005828.2	63313521
17	AC005828.7	63332539
17	AC005828.1	63414312
17	AC005828.1	63414430
17	AC005828.3	63431089
17	AC005828.6	63393355
17	AC005828.4	63432211
17	CYB561	63440866
17	CYB561	63446306
17	CYB561	63446184
17	CYB561	63446294
17	CYB561	63437949
17	CYB561	63446291
17	CYB561	63435184
17	CYB561	63438311
17	CYB561	63438170
17	CYB561	63436706
17	CYB561	63440211
17	CYB561	63435399
17	CYB561	63442852
17	CYB561	63446308
17	CYB561	63446340
17	CYB561	63446354
17	CYB561	63446331
17	CYB561	63440839
17	AC005828.5	63454993
17	PPIAP55	63471604
17	ACE	63477061
17	ACE	63477070
17	ACE	63477482
17	ACE	63477493
17	ACE	63484338
17	ACE	63484840
17	ACE	63484844
17	ACE	63484846
17	ACE	63484868
17	ACE	63486823
17	ACE	63487001
17	ACE	63489883
17	ACE	63490348
17	ACE	63493756
17	ACE	63496140
17	AC113554.1	63484823
17	ACE3P	63507056
17	KCNH6	63523334
17	KCNH6	63523357
17	KCNH6	63523358
17	KCNH6	63523359
17	KCNH6	63523403
17	DCAF7	63550477
17	DCAF7	63550482
17	DCAF7	63550500
17	DCAF7	63550510
17	DCAF7	63550547
17	DCAF7	63589064
17	RNU6-288P	63573345
17	TACO1	63600882
17	TACO1	63600895
17	AC046185.2	63611184
17	MAP3K3	63622415
17	MAP3K3	63622417
17	MAP3K3	63622425
17	MAP3K3	63622442
17	MAP3K3	63622710
17	MAP3K3	63666986
17	MAP3K3	63688199
17	MAP3K3	63688529
17	MAP3K3	63688742
17	MAP3K3	63690330
17	EEF1DP7	63636601
17	STRADA	63741845
17	STRADA	63741860
17	STRADA	63741861
17	STRADA	63741799
17	STRADA	63741761
17	STRADA	63741796
17	STRADA	63741874
17	STRADA	63741832
17	STRADA	63706524
17	STRADA	63741878
17	STRADA	63741986
17	STRADA	63741815
17	STRADA	63704455
17	STRADA	63741788
17	STRADA	63728385
17	STRADA	63741785
17	STRADA	63741875
17	STRADA	63723326
17	STRADA	63741782
17	STRADA	63714554
17	STRADA	63728324
17	STRADA	63741769
17	STRADA	63741830
17	STRADA	63710943
17	STRADA	63741831
17	STRADA	63723592
17	STRADA	63723971
17	STRADA	63728404
17	STRADA	63741764
17	STRADA	63728384
17	STRADA	63741798
17	STRADA	63728413
17	STRADA	63741837
17	STRADA	63719122
17	STRADA	63741843
17	STRADA	63715551
17	STRADA	63741818
17	STRADA	63714057
17	LIMD2	63700125
17	LIMD2	63700108
17	LIMD2	63700685
17	LIMD2	63700132
17	LIMD2	63700113
17	LIMD2	63699362
17	LIMD2	63699861
17	LIMD2	63700102
17	LIMD2	63699162
17	LIMD2	63699344
17	LIMD2	63701172
17	AC046185.3	63700847
17	AC046185.1	63752097
17	CCDC47	63773597
17	CCDC47	63773570
17	CCDC47	63761537
17	CCDC47	63773564
17	CCDC47	63776351
17	CCDC47	63764793
17	DDX42	63773603
17	DDX42	63773863
17	DDX42	63773884
17	DDX42	63774190
17	DDX42	63787036
17	DDX42	63787038
17	DDX42	63792486
17	DDX42	63792529
17	DDX42	63800151
17	DDX42	63800177
17	DDX42	63805508
17	DDX42	63810263
17	DDX42	63811281
17	DDX42	63813272
17	DDX42	63816589
17	DDX42	63816968
17	DDX42	63817073
17	DDX42	63774170
17	DDX42	63792531
17	FTSJ3	63827663
17	FTSJ3	63822023
17	FTSJ3	63822189
17	FTSJ3	63823891
17	FTSJ3	63824386
17	FTSJ3	63824595
17	FTSJ3	63826910
17	FTSJ3	63826930
17	FTSJ3	63827064
17	FTSJ3	63827329
17	FTSJ3	63827098
17	FTSJ3	63827070
17	FTSJ3	63827106
17	FTSJ3	63827647
17	FTSJ3	63830012
17	PSMC5	63827152
17	PSMC5	63827431
17	PSMC5	63827433
17	PSMC5	63827446
17	PSMC5	63827453
17	PSMC5	63827455
17	PSMC5	63827460
17	PSMC5	63827472
17	PSMC5	63827479
17	PSMC5	63827490
17	PSMC5	63827703
17	PSMC5	63827878
17	PSMC5	63830065
17	PSMC5	63830386
17	PSMC5	63830682
17	PSMC5	63831339
17	PSMC5	63827684
17	SMARCD2	63842685
17	SMARCD2	63838728
17	SMARCD2	63842466
17	SMARCD2	63834744
17	SMARCD2	63835145
17	SMARCD2	63842698
17	SMARCD2	63835657
17	SMARCD2	63835052
17	SMARCD2	63837625
17	SMARCD2	63842510
17	SMARCD2	63843065
17	SMARCD2	63842674
17	TCAM1P	63849292
17	TCAM1P	63849313
17	TCAM1P	63854776
17	TCAM1P	63854820
17	TCAM1P	63857016
17	TCAM1P	63857141
17	TCAM1P	63860189
17	CSH2	63873677
17	CSH2	63873766
17	CSH2	63873685
17	CSH2	63873707
17	CSH2	63873729
17	CSH2	63873676
17	GH2	63881842
17	GH2	63881944
17	GH2	63881935
17	GH2	63881863
17	AC040958.1	63885810
17	CSH1	63896574
17	CSH1	63896582
17	CSH1	63896609
17	CSH1	63896661
17	CSH1	63896570
17	AC127029.1	63900643
17	CSHL1	63911289
17	CSHL1	63911341
17	CSHL1	63918838
17	CSHL1	63911236
17	CSHL1	63911258
17	CSHL1	63911328
17	CSHL1	63911299
17	CSHL1	63911234
17	CSHL1	63911247
17	GH1	63918818
17	GH1	63918817
17	GH1	63918838
17	GH1	63918839
17	GH1	63918668
17	AC127029.3	63931385
17	CD79B	63932331
17	CD79B	63932336
17	CD79B	63930514
17	CD79B	63932261
17	CD79B	63932323
17	SCN4A	63972918
17	SCN4A	63949704
17	SCN4A	63961693
17	AC127029.2	63989422
17	PRR29-AS1	63998980
17	PRR29-AS1	63999899
17	PRR29-AS1	63998931
17	PRR29	63998351
17	PRR29	63998355
17	PRR29	63998455
17	PRR29	64000857
17	ICAM2	64020625
17	ICAM2	64006932
17	ICAM2	64020633
17	ICAM2	64020634
17	ICAM2	64006746
17	ICAM2	64020607
17	ICAM2	64020579
17	ICAM2	64020551
17	ICAM2	64020618
17	ICAM2	64020595
17	ICAM2	64006769
17	ICAM2	64020632
17	ERN1	64130125
17	ERN1	64130144
17	ERN1	64082726
17	ERN1	64054767
17	ERN1	64066984
17	ERN1	64072096
17	ERN1	64080474
17	ERN1	64130142
17	ERN1	64130059
17	ERN1	64130819
17	AC005803.1	64067619
17	SNHG25	64145970
17	SNORD104	64146083
17	AC025362.1	64146337
17	SNORA50C	64146339
17	TEX2	64263227
17	TEX2	64263260
17	TEX2	64156234
17	TEX2	64230756
17	TEX2	64212719
17	TEX2	64155220
17	TEX2	64188454
17	TEX2	64256091
17	TEX2	64263247
17	RPL31P57	64308690
17	PECAM1	64390860
17	PECAM1	64370245
17	PECAM1	64370415
17	PECAM1	64413776
17	PECAM1	64390592
17	PECAM1	64379092
17	PECAM1	64378867
17	PECAM1	64398391
17	PECAM1	64378874
17	Y_RNA	64390263
17	AC234063.1	64425170
17	MILR1	64449037
17	MILR1	64449115
17	MILR1	64449130
17	MILR1	64449169
17	MILR1	64465452
17	POLG2	64497054
17	POLG2	64492720
17	POLG2	64496939
17	POLG2	64487474
17	POLG2	64490969
17	POLG2	64484230
17	POLG2	64497019
17	POLG2	64492910
17	POLG2	64493021
17	POLG2	64496755
17	ATP5MFP4	64491523
17	DDX5	64506289
17	DDX5	64505401
17	DDX5	64505410
17	DDX5	64505950
17	DDX5	64506349
17	DDX5	64506499
17	DDX5	64506521
17	DDX5	64507536
17	DDX5	64507562
17	DDX5	64506686
17	DDX5	64506731
17	DDX5	64507712
17	DDX5	64505370
17	DDX5	64506306
17	DDX5	64505956
17	DDX5	64502350
17	DDX5	64501697
17	DDX5	64503435
17	DDX5	64503823
17	DDX5	64503848
17	DDX5	64503561
17	DDX5	64503646
17	DDX5	64504021
17	DDX5	64506323
17	DDX5	64506626
17	DDX5	64506903
17	DDX5	64505390
17	DDX5	64505596
17	DDX5	64505451
17	DDX5	64508199
17	MIR3064	64500839
17	MIR5047	64501313
17	CEP95	64506865
17	CEP95	64506975
17	CEP95	64506977
17	CEP95	64507011
17	CEP95	64507040
17	CEP95	64507085
17	CEP95	64510243
17	CEP95	64519321
17	CEP95	64526075
17	CEP95	64526097
17	CEP95	64526166
17	CEP95	64527040
17	CEP95	64527135
17	CEP95	64529349
17	CEP95	64532701
17	CEP95	64532988
17	CEP95	64534016
17	CEP95	64536602
17	CEP95	64536859
17	SMURF2	64662307
17	SMURF2	64661897
17	SMURF2	64661928
17	SMURF2	64661912
17	SMURF2	64563165
17	SMURF2	64660862
17	SMURF2	64598445
17	AC009994.1	64572829
17	MICOS10P2	64747492
17	ARHGAP27P1-BPTFP1-KPNA2P3	64781626
17	ARHGAP27P1-BPTFP1-KPNA2P3	64781707
17	KPNA2P3	64758603
17	AC132812.1	64750420
17	BPTFP1	64762710
17	AC103810.3	64778937
17	PLEKHM1P1	64837139
17	PLEKHM1P1	64837154
17	PLEKHM1P1	64829208
17	PLEKHM1P1	64837148
17	PLEKHM1P1	64837125
17	PLEKHM1P1	64837136
17	MIR6080	64780759
17	MIR4315-2	64822102
17	RNU7-115P	64825819
17	AC103810.9	64847386
17	LRRC37A3	64919468
17	LRRC37A3	64899101
17	LRRC37A3	64863585
17	LRRC37A3	64918785
17	LRRC37A3	64859627
17	LRRC37A3	64877030
17	LRRC37A3	64919480
17	LRRC37A3	64894957
17	LRRC37A3	64895056
17	LRRC37A3	64898608
17	LRRC37A3	64905802
17	LRRC37A3	64897660
17	RN7SL404P	64871784
17	AC103810.6	64881091
17	AC103810.7	64892728
17	AC103810.2	64892729
17	AC103810.2	64892801
17	AC103810.2	64892824
17	AC103810.5	64899766
17	RDM1P4	64906018
17	AC103810.1	64927634
17	AC103810.1	64927744
17	AC103810.1	64930149
17	AC103810.4	64940229
17	AC037487.4	64940602
17	AC103810.8	64940606
17	AC037487.1	64943262
17	AC037487.3	64951609
17	SLC16A6P1	64953683
17	AMZ2P1	64975568
17	AMZ2P1	64975576
17	AMZ2P1	64973517
17	GNA13	65056740
17	GNA13	65055774
17	AC037487.2	65051909
17	RGS9	65100812
17	RGS9	65100830
17	RGS9	65100878
17	RGS9	65100986
17	RGS9	65137431
17	RGS9	65137448
17	RGS9	65137454
17	RGS9	65137469
17	RGS9	65137370
17	RGS9	65137524
17	RGS9	65137592
17	RGS9	65188704
17	AC060771.1	65185482
17	LINC02563	65457541
17	AXIN2	65561648
17	AXIN2	65558729
17	AXIN2	65536682
17	AXIN2	65560557
17	AXIN2	65561191
17	AXIN2	65560296
17	AXIN2	65559496
17	AXIN2	65561647
17	AXIN2	65560326
17	AC004805.1	65641033
17	CEP112	66192133
17	CEP112	65750724
17	CEP112	65826181
17	CEP112	65826543
17	CEP112	65873661
17	CEP112	65743124
17	CEP112	66191697
17	CEP112	65641025
17	CEP112	65873671
17	CEP112	65873648
17	CEP112	65751104
17	CEP112	65826294
17	CEP112	65903315
17	CEP112	65941566
17	CEP112	65927649
17	CEP112	66191855
17	CEP112	66192084
17	CEP112	66182415
17	CEP112	66191869
17	AC004805.3	65644308
17	AC004805.2	65654914
17	PSMD7P1	66197693
17	APOH	66229415
17	APOH	66220630
17	APOH	66228637
17	APOH	66256525
17	RNA5SP444	66267743
17	AC009452.1	66278059
17	PRKCA	66302636
17	PRKCA	66302808
17	PRKCA	66302613
17	PRKCA	66302860
